('asignación v', 0.03133426293025616)
('asomarnos n', 0.03133426293025616)
('asustar v', 0.03133426293025616)
('atentado n', 0.03133426293025616)
('atraer v', 0.03133426293025616)
('atrasar v', 0.03133426293025616)
('atraídos n', 0.03133426293025616)
('auditorio n', 0.03133426293025616)
('auge n', 0.03133426293025616)
('autodefensa n', 0.03133426293025616)
('balanceado n', 0.03133426293025616)
('beneficiado n', 0.03133426293025616)
('bondes v', 0.03133426293025616)
('bonilla n', 0.03133426293025616)
('brevemente v', 0.03133426293025616)
('brillantísimo n', 0.03133426293025616)
('brindar v', 0.03133426293025616)
('brothes v', 0.03133426293025616)
('bueno i', 0.03133426293025616)
('burguesíaproletariado n', 0.03133426293025616)
('cabalmente v', 0.03133426293025616)
('cajero n', 0.03133426293025616)
('camionero n', 0.03133426293025616)
('cancelar v', 0.03133426293025616)
('carencia n', 0.03133426293025616)
('caro a', 0.03133426293025616)
('cciones v', 0.03133426293025616)
('cegado n', 0.03133426293025616)
('cepa n', 0.03133426293025616)
('chapar v', 0.03133426293025616)
('chile n', 0.03133426293025616)
('chocolate n', 0.03133426293025616)
('científicotécnico n', 0.03133426293025616)
('clasifosando n', 0.03133426293025616)
('claudio n', 0.03133426293025616)
('clientelismo n', 0.03133426293025616)
('codicia n', 0.03133426293025616)
('codificación v', 0.03133426293025616)
('colocando n', 0.03133426293025616)
('comer v', 0.03133426293025616)
('comicios n', 0.03133426293025616)
('comités v', 0.03133426293025616)
('compartir v', 0.03133426293025616)
('competer v', 0.03133426293025616)
('complejo a', 0.03133426293025616)
('complicado a', 0.03133426293025616)
('comportar v', 0.03133426293025616)
('compulsión v', 0.03133426293025616)
('comunicado n', 0.03133426293025616)
('condicionado a', 0.03133426293025616)
('condicionar v', 0.03133426293025616)
('confinamiento n', 0.03133426293025616)
('confrontación n', 0.03133426293025616)
('confusión n', 0.03133426293025616)
('congregación v', 0.03133426293025616)
('conmover v', 0.03133426293025616)
('connacionales v', 0.03133426293025616)
('considerarlo n', 0.03133426293025616)
('consigna n', 0.03133426293025616)
('consulares a', 0.03133426293025616)
('consultorio n', 0.03133426293025616)
('contacto n', 0.03133426293025616)
('contento a', 0.03133426293025616)
('contraataque n', 0.03133426293025616)
('contratar v', 0.03133426293025616)
('contribuyente v', 0.03133426293025616)
('controlados n', 0.03133426293025616)
('convencerlo n', 0.03133426293025616)
('convocamos n', 0.03133426293025616)
('copia n', 0.03133426293025616)
('correligionario n', 0.03133426293025616)
('corrigiendo n', 0.03133426293025616)
('corruptela n', 0.03133426293025616)
('costoso a', 0.03133426293025616)
('creadas a', 0.03133426293025616)
('creíble a', 0.03133426293025616)
('cristera n', 0.03133426293025616)
('cuantificar v', 0.03133426293025616)
('cuarta v', 0.03133426293025616)
('cubierto a', 0.03133426293025616)
('cuencias n', 0.03133426293025616)
('culpabilidad v', 0.03133426293025616)
('cundir v', 0.03133426293025616)
('cuál p', 0.03133426293025616)
('debatir v', 0.03133426293025616)
('decapitar v', 0.03133426293025616)
('deconclusion v', 0.03133426293025616)
('dee v', 0.03133426293025616)
('delante r', 0.03133426293025616)
('deliberación v', 0.03133426293025616)
('democráticamente r', 0.03133426293025616)
('democráticamente v', 0.03133426293025616)
('desastre n', 0.03133426293025616)
('descontento n', 0.03133426293025616)
('desear v', 0.03133426293025616)
('desempeñado a', 0.03133426293025616)
('desesperanza n', 0.03133426293025616)
('desigual v', 0.03133426293025616)
('desigualdad v', 0.03133426293025616)
('desmaterializado n', 0.03133426293025616)
('despachar v', 0.03133426293025616)
('destapar v', 0.03133426293025616)
('determinar v', 0.03133426293025616)
('difíciles v', 0.03133426293025616)
('dinámico a', 0.03133426293025616)
('diplomático a', 0.03133426293025616)
('direc v', 0.03133426293025616)
('discutida n', 0.03133426293025616)
('discutido a', 0.03133426293025616)
('disidencia n', 0.03133426293025616)
('dislocación v', 0.03133426293025616)
('dispadedad v', 0.03133426293025616)
('distribucion v', 0.03133426293025616)
('distribuidor v', 0.03133426293025616)
('divulgados n', 0.03133426293025616)
('doble n', 0.03133426293025616)
('dávila n', 0.03133426293025616)
('económica v', 0.03133426293025616)
('edmundo n', 0.03133426293025616)
('edmundo v', 0.03133426293025616)
('educativo a', 0.03133426293025616)
('efectividad n', 0.03133426293025616)
('efectuado a', 0.03133426293025616)
('electrónico a', 0.03133426293025616)
('em v', 0.03133426293025616)
('embriaguez n', 0.03133426293025616)
('emigrado n', 0.03133426293025616)
('emitidas n', 0.03133426293025616)
('empero n', 0.03133426293025616)
('encomio n', 0.03133426293025616)
('enemigo n', 0.03133426293025616)
('eneroseptiembre v', 0.03133426293025616)
('enesima v', 0.03133426293025616)
('enlistó v', 0.03133426293025616)
('enmarcar v', 0.03133426293025616)
('ensamblar v', 0.03133426293025616)
('entendible v', 0.03133426293025616)
('entra n', 0.03133426293025616)
('entrando n', 0.03133426293025616)
('entregadas n', 0.03133426293025616)
('errónea n', 0.03133426293025616)
('escalera n', 0.03133426293025616)
('esclarecimiento n', 0.03133426293025616)
('escrupuloso n', 0.03133426293025616)
('escuela n', 0.03133426293025616)
('esencia n', 0.03133426293025616)
('espalda n', 0.03133426293025616)
('especialización v', 0.03133426293025616)
('especulativo a', 0.03133426293025616)
('establecidas a', 0.03133426293025616)
('estimuladas n', 0.03133426293025616)
('estratosféricas n', 0.03133426293025616)
('estribo n', 0.03133426293025616)
('estándares v', 0.03133426293025616)
('evaluar v', 0.03133426293025616)
('evita n', 0.03133426293025616)
('exagerado n', 0.03133426293025616)
('examen n', 0.03133426293025616)
('exclusivo n', 0.03133426293025616)
('exigiendo n', 0.03133426293025616)
('expender v', 0.03133426293025616)
('explotadora n', 0.03133426293025616)
('exterior v', 0.03133426293025616)
('faceta n', 0.03133426293025616)
('farmacocinética n', 0.03133426293025616)
('farmacéutico a', 0.03133426293025616)
('farragoso n', 0.03133426293025616)
('favorecimiento n', 0.03133426293025616)
('fda v', 0.03133426293025616)
('fernando n', 0.03133426293025616)
('feudal v', 0.03133426293025616)
('ficticia n', 0.03133426293025616)
('fiebre n', 0.03133426293025616)
('filtrado n', 0.03133426293025616)
('formalmente r', 0.03133426293025616)
('formaremos n', 0.03133426293025616)
('forzada n', 0.03133426293025616)
('fracaso n', 0.03133426293025616)
('fragancia n', 0.03133426293025616)
('franco a', 0.03133426293025616)
('fronteriza n', 0.03133426293025616)
('fundar v', 0.03133426293025616)
('fustigar v', 0.03133426293025616)
('físicamente r', 0.03133426293025616)
('generado n', 0.03133426293025616)
('gerencia n', 0.03133426293025616)
('gortarí v', 0.03133426293025616)
('gritar v', 0.03133426293025616)
('grylm v', 0.03133426293025616)
('guardia n', 0.03133426293025616)
('gélido n', 0.03133426293025616)
('género n', 0.03133426293025616)
('hectárea n', 0.03133426293025616)
('hedonismo n', 0.03133426293025616)
('hidráulico a', 0.03133426293025616)
('honestamente v', 0.03133426293025616)
('hong v', 0.03133426293025616)
('honradez n', 0.03133426293025616)
('hábito n', 0.03133426293025616)
('ideario n', 0.03133426293025616)
('ideológicas n', 0.03133426293025616)
('iempre v', 0.03133426293025616)
('iluminar v', 0.03133426293025616)
('imaginar v', 0.03133426293025616)
('impecable a', 0.03133426293025616)
('impera n', 0.03133426293025616)
('imprescindible a', 0.03133426293025616)
('imprimía n', 0.03133426293025616)
('improvisado n', 0.03133426293025616)
('inaceptable v', 0.03133426293025616)
('inclinaría n', 0.03133426293025616)
('inconformes v', 0.03133426293025616)
('indiscutiblemente v', 0.03133426293025616)
('indudablemente v', 0.03133426293025616)
('inhibia n', 0.03133426293025616)
('inmune v', 0.03133426293025616)
('innecesarios n', 0.03133426293025616)
('insatisfechos n', 0.03133426293025616)
('inspiradores v', 0.03133426293025616)
('institucionalización v', 0.03133426293025616)
('instrumentación n', 0.03133426293025616)
('insuperable v', 0.03133426293025616)
('insurgentes n', 0.03133426293025616)
('integrado a', 0.03133426293025616)
('integrales v', 0.03133426293025616)
('interpretar v', 0.03133426293025616)
('intimidatoria n', 0.03133426293025616)
('intimidatorio n', 0.03133426293025616)
('investigación v', 0.03133426293025616)
('invocando n', 0.03133426293025616)
('involucrada n', 0.03133426293025616)
('involucrar v', 0.03133426293025616)
('involucraría n', 0.03133426293025616)
('inéditamente v', 0.03133426293025616)
('irrepetible v', 0.03133426293025616)
('irreversible a', 0.03133426293025616)
('iudentificar v', 0.03133426293025616)
('izquierdo n', 0.03133426293025616)
('jala n', 0.03133426293025616)
('jaque v', 0.03133426293025616)
('jurídicamente v', 0.03133426293025616)
('juventud n', 0.03133426293025616)
('keynesianas n', 0.03133426293025616)
('kuri v', 0.03133426293025616)
('lamentablemente r', 0.03133426293025616)
('lanzada n', 0.03133426293025616)
('latente a', 0.03133426293025616)
('latitud n', 0.03133426293025616)
('lea n', 0.03133426293025616)
('legalidad n', 0.03133426293025616)
('legalmente v', 0.03133426293025616)
('lironda n', 0.03133426293025616)
('llavas n', 0.03133426293025616)
('llorente v', 0.03133426293025616)
('lluvia n', 0.03133426293025616)
('madero n', 0.03133426293025616)
('magdalena n', 0.03133426293025616)
('malestar n', 0.03133426293025616)
('manejadas n', 0.03133426293025616)
('maquiladoras n', 0.03133426293025616)
('marquistas n', 0.03133426293025616)
('martha v', 0.03133426293025616)
('mejor v', 0.03133426293025616)
('mejoramos n', 0.03133426293025616)
('mentes v', 0.03133426293025616)
('merado n', 0.03133426293025616)
('minimizar v', 0.03133426293025616)
('mira n', 0.03133426293025616)
('modernización v', 0.03133426293025616)
('mojoneras n', 0.03133426293025616)
('molino n', 0.03133426293025616)
('monetarias n', 0.03133426293025616)
('montado n', 0.03133426293025616)
('moratoria n', 0.03133426293025616)
('moscú n', 0.03133426293025616)
('movido a', 0.03133426293025616)
('muelles v', 0.03133426293025616)
('mutuo a', 0.03133426293025616)
('nacionalismo n', 0.03133426293025616)
('nacionalista a', 0.03133426293025616)
('neoyorquina n', 0.03133426293025616)
('novedoso n', 0.03133426293025616)
('noventa n', 0.03133426293025616)
('nájera n', 0.03133426293025616)
('obispo v', 0.03133426293025616)
('ocasionar v', 0.03133426293025616)
('occidemntal v', 0.03133426293025616)
('oferentes v', 0.03133426293025616)
('oficial v', 0.03133426293025616)
('okuma n', 0.03133426293025616)
('once p', 0.03133426293025616)
('opep n', 0.03133426293025616)
('ordinario a', 0.03133426293025616)
('organizar v', 0.03133426293025616)
('orientaría n', 0.03133426293025616)
('oscilantes v', 0.03133426293025616)
('pacifistas n', 0.03133426293025616)
('palomón v', 0.03133426293025616)
('pareja n', 0.03133426293025616)
('participaciones v', 0.03133426293025616)
('particular n', 0.03133426293025616)
('pasear v', 0.03133426293025616)
('patrulla n', 0.03133426293025616)
('pedido n', 0.03133426293025616)
('pelear v', 0.03133426293025616)
('peor a', 0.03133426293025616)
('permisibles v', 0.03133426293025616)
('persuasión v', 0.03133426293025616)
('pertinente v', 0.03133426293025616)
('petróleo v', 0.03133426293025616)
('pimentel n', 0.03133426293025616)
('planificación n', 0.03133426293025616)
('plomo n', 0.03133426293025616)
('policial a', 0.03133426293025616)
('politica n', 0.03133426293025616)
('ponernos n', 0.03133426293025616)
('posterior a', 0.03133426293025616)
('pragmáticas n', 0.03133426293025616)
('precursor n', 0.03133426293025616)
('predominantes v', 0.03133426293025616)
('presentación n', 0.03133426293025616)
('presentadas a', 0.03133426293025616)
('prestación n', 0.03133426293025616)
('presunción v', 0.03133426293025616)
('presupuesto n', 0.03133426293025616)
('prevaleciente v', 0.03133426293025616)
('previo n', 0.03133426293025616)
('prima n', 0.03133426293025616)
('primordialmente v', 0.03133426293025616)
('privar v', 0.03133426293025616)
('privatizadores v', 0.03133426293025616)
('privatizándola n', 0.03133426293025616)
('privilegiar v', 0.03133426293025616)
('probeta n', 0.03133426293025616)
('procesamiento v', 0.03133426293025616)
('productividad v', 0.03133426293025616)
('progreso n', 0.03133426293025616)
('prolongación n', 0.03133426293025616)
('prolongado n', 0.03133426293025616)
('pugnar v', 0.03133426293025616)
('pulgar v', 0.03133426293025616)
('pésimo n', 0.03133426293025616)
('quejar v', 0.03133426293025616)
('quijote v', 0.03133426293025616)
('quinta v', 0.03133426293025616)
('quivalente v', 0.03133426293025616)
('ratones v', 0.03133426293025616)
('raíz n', 0.03133426293025616)
('reacciona n', 0.03133426293025616)
('realizando n', 0.03133426293025616)
('receptor a', 0.03133426293025616)
('reclamar v', 0.03133426293025616)
('recomendada n', 0.03133426293025616)
('reconocemos n', 0.03133426293025616)
('recurrencia n', 0.03133426293025616)
('reduden v', 0.03133426293025616)
('referidos n', 0.03133426293025616)
('refina n', 0.03133426293025616)
('reglamento n', 0.03133426293025616)
('regular v', 0.03133426293025616)
('rehabilitado n', 0.03133426293025616)
('reinterpretadas n', 0.03133426293025616)
('relacionar v', 0.03133426293025616)
('relatar v', 0.03133426293025616)
('remozamiento n', 0.03133426293025616)
('repartición v', 0.03133426293025616)
('repasar v', 0.03133426293025616)
('reproductiva n', 0.03133426293025616)
('requerimiento n', 0.03133426293025616)
('requeriría n', 0.03133426293025616)
('residencia n', 0.03133426293025616)
('resignados n', 0.03133426293025616)
('respectiva n', 0.03133426293025616)
('resumen n', 0.03133426293025616)
('reta n', 0.03133426293025616)
('revelación v', 0.03133426293025616)
('reyes v', 0.03133426293025616)
('reúna n', 0.03133426293025616)
('riego n', 0.03133426293025616)
('riqueza n', 0.03133426293025616)
('rudi v', 0.03133426293025616)
('ruido n', 0.03133426293025616)
('ryan v', 0.03133426293025616)
('régimen v', 0.03133426293025616)
('sacerdote n', 0.03133426293025616)
('saludar v', 0.03133426293025616)
('salvajismo n', 0.03133426293025616)
('sanitario a', 0.03133426293025616)
('schulenburg v', 0.03133426293025616)
('secodam v', 0.03133426293025616)
('segunda v', 0.03133426293025616)
('sensacionalismo n', 0.03133426293025616)
('sentra v', 0.03133426293025616)
('servidor v', 0.03133426293025616)
('sexta v', 0.03133426293025616)
('señalando n', 0.03133426293025616)
('sida n', 0.03133426293025616)
('siesta n', 0.03133426293025616)
('significación n', 0.03133426293025616)
('silla n', 0.03133426293025616)
('sitalá v', 0.03133426293025616)
('situación v', 0.03133426293025616)
('sobrecalentamiento n', 0.03133426293025616)
('sobresaliente v', 0.03133426293025616)
('sobresalir v', 0.03133426293025616)
('sofocar v', 0.03133426293025616)
('solicitamos n', 0.03133426293025616)
('sostenible a', 0.03133426293025616)
('sotana n', 0.03133426293025616)
('suarez v', 0.03133426293025616)
('sucediendo n', 0.03133426293025616)
('sucio a', 0.03133426293025616)
('suena n', 0.03133426293025616)
('suerte n', 0.03133426293025616)
('tacho n', 0.03133426293025616)
('teclazos n', 0.03133426293025616)
('temor n', 0.03133426293025616)
('tercera n', 0.03133426293025616)
('tercera v', 0.03133426293025616)
('terminaremos n', 0.03133426293025616)
('tiip v', 0.03133426293025616)
('timón n', 0.03133426293025616)
('tirios n', 0.03133426293025616)
('tolerar v', 0.03133426293025616)
('tony n', 0.03133426293025616)
('torre n', 0.03133426293025616)
('transcripción v', 0.03133426293025616)
('transpondedores v', 0.03133426293025616)
('trascendente a', 0.03133426293025616)
('trascurrir v', 0.03133426293025616)
('traslucir v', 0.03133426293025616)
('trasporte v', 0.03133426293025616)
('trazado n', 0.03133426293025616)
('tremendos n', 0.03133426293025616)
('triplicar v', 0.03133426293025616)
('troyano n', 0.03133426293025616)
('trámite n', 0.03133426293025616)
('unitaria n', 0.03133426293025616)
('usuario n', 0.03133426293025616)
('veamos n', 0.03133426293025616)
('vetados n', 0.03133426293025616)
('victoria n', 0.03133426293025616)
('victoriana n', 0.03133426293025616)
('victorioso n', 0.03133426293025616)
('viento n', 0.03133426293025616)
('vigilados n', 0.03133426293025616)
('vistos a', 0.03133426293025616)
('vital a', 0.03133426293025616)
('votaría n', 0.03133426293025616)
('vuelta n', 0.03133426293025616)
('woldenberg v', 0.03133426293025616)
('xalapa n', 0.03133426293025616)
('yajalón v', 0.03133426293025616)
('yamagata n', 0.03133426293025616)
('zapatista a', 0.03133426293025616)
('aclarar v', 0.03128868579641495)
('altamira n', 0.031088500210862936)
('balanza n', 0.031088500210862936)
('banorte v', 0.031088500210862936)
('calma n', 0.031088500210862936)
('clínico n', 0.031088500210862936)
('contraste n', 0.031088500210862936)
('convivir v', 0.031088500210862936)
('corpus v', 0.031088500210862936)
('declinación v', 0.031088500210862936)
('enfermera n', 0.031088500210862936)
('enriquecimiento n', 0.031088500210862936)
('erving v', 0.031088500210862936)
('expansión n', 0.031088500210862936)
('fija n', 0.031088500210862936)
('firmado a', 0.031088500210862936)
('gutiérrez n', 0.031088500210862936)
('hormona n', 0.031088500210862936)
('humano n', 0.031088500210862936)
('inseguridad n', 0.031088500210862936)
('militante n', 0.031088500210862936)
('motor n', 0.031088500210862936)
('obrero a', 0.031088500210862936)
('pardo n', 0.031088500210862936)
('poderío n', 0.031088500210862936)
('profesionistas n', 0.031088500210862936)
('querétaro n', 0.031088500210862936)
('rendón v', 0.031088500210862936)
('rentable a', 0.031088500210862936)
('sangre n', 0.031088500210862936)
('semejante a', 0.031088500210862936)
('sorprender v', 0.031088500210862936)
('tehuacán v', 0.031088500210862936)
('terceros a', 0.031088500210862936)
('traiga n', 0.031088500210862936)
('trastocar v', 0.031088500210862936)
('trece d', 0.031088500210862936)
('ruiz v', 0.030952898665562688)
('evasión n', 0.030789277653725557)
('felipe n', 0.030789277653725557)
('liberatoria n', 0.030789277653725557)
('reiterar v', 0.030558328566743752)
('wwwexcelsiorcommxnachtml v', 0.030340523804813436)
('campesino a', 0.030271773945766654)
('comparación n', 0.030271773945766654)
('exterior a', 0.030271773945766654)
('grano n', 0.030271773945766654)
('luis v', 0.030271773945766654)
('santiago n', 0.030271773945766654)
('lemke v', 0.029940924952334802)
('clavar v', 0.029914923275739087)
('bbb v', 0.029779517172967965)
('condenar v', 0.029779517172967965)
('perversión v', 0.029779517172967965)
('actualmente r', 0.02960809543891708)
('ajuste n', 0.02960809543891708)
('bajar v', 0.02960809543891708)
('entrevista n', 0.02960809543891708)
('llamado a', 0.02960809543891708)
('optimista a', 0.02960809543891708)
('sufrir v', 0.02960809543891708)
('médico n', 0.02953285238096655)
('aditamentos n', 0.02931051908802746)
('arar v', 0.02931051908802746)
('humberto n', 0.02931051908802746)
('mamífero n', 0.02931051908802746)
('nicho n', 0.02931051908802746)
('parra n', 0.02931051908802746)
('pineal v', 0.02931051908802746)
('veracruzano n', 0.02931051908802746)
('argumento n', 0.029310519088027457)
('barrientos n', 0.029310519088027454)
('batalla n', 0.029310519088027454)
('doctrina n', 0.029310519088027454)
('empuja n', 0.029310519088027454)
('pronosticar v', 0.029310519088027454)
('garcía n', 0.02919669139942253)
('http v', 0.028955076049472873)
('cuenca n', 0.02859024884051472)
('grado n', 0.028528764363240935)
('clero n', 0.028468892808553803)
('duro a', 0.028342907242364126)
('raines v', 0.028342907242364126)
('apetito n', 0.028026216774761806)
('arturo n', 0.028026216774761806)
('calidad v', 0.028026216774761806)
('capaz a', 0.028026216774761806)
('consejero n', 0.028026216774761806)
('construcción v', 0.028026216774761806)
('debilidad n', 0.028026216774761806)
('disciplina n', 0.028026216774761806)
('extender v', 0.028026216774761806)
('individual a', 0.028026216774761806)
('limitado a', 0.028026216774761806)
('población v', 0.028026216774761806)
('presa n', 0.028026216774761806)
('unam v', 0.028026216774761806)
('organización n', 0.027946483421803017)
('aires v', 0.02780639991600243)
('alfabéticas n', 0.02780639991600243)
('asesinato n', 0.02780639991600243)
('consular v', 0.02780639991600243)
('veracruzana n', 0.02780639991600243)
('adopta n', 0.02763422240965594)
('alvarez n', 0.02763422240965594)
('antecendentes v', 0.02763422240965594)
('aplicable v', 0.02763422240965594)
('aventurados n', 0.02763422240965594)
('columna n', 0.02763422240965594)
('consideramos n', 0.02763422240965594)
('dardos n', 0.02763422240965594)
('demostrada a', 0.02763422240965594)
('dudo n', 0.02763422240965594)
('ejemplificando n', 0.02763422240965594)
('endudamiento n', 0.02763422240965594)
('estrago n', 0.02763422240965594)
('maldición v', 0.02763422240965594)
('maravillosa n', 0.02763422240965594)
('militando n', 0.02763422240965594)
('platón v', 0.02763422240965594)
('puesto a', 0.02763422240965594)
('reactivadoras n', 0.02763422240965594)
('terroristas a', 0.02763422240965594)
('torbellino n', 0.02763422240965594)
('transportación v', 0.02763422240965594)
('trazado a', 0.02763422240965594)
('ventanilla n', 0.02763422240965594)
('violados n', 0.02763422240965594)
('zanja n', 0.02763422240965594)
('cliente n', 0.027258229074710687)
('tarde n', 0.027258229074710687)
('administradores v', 0.02713626770646286)
('agradecer v', 0.02713626770646286)
('atacar v', 0.02713626770646286)
('autoritarismo n', 0.02713626770646286)
('caracterizar v', 0.02713626770646286)
('clima n', 0.02713626770646286)
('combate n', 0.02713626770646286)
('comité n', 0.02713626770646286)
('ct v', 0.02713626770646286)
('digno a', 0.02713626770646286)
('edificio n', 0.02713626770646286)
('establecimiento n', 0.02713626770646286)
('inteligencia n', 0.02713626770646286)
('judicial v', 0.02713626770646286)
('letra n', 0.02713626770646286)
('maestro n', 0.02713626770646286)
('modificar v', 0.02713626770646286)
('partidario n', 0.02713626770646286)
('perseguir v', 0.02713626770646286)
('r v', 0.02713626770646286)
('respectivo a', 0.02713626770646286)
('retorno n', 0.02713626770646286)
('tarde r', 0.02713626770646286)
('cv v', 0.02692343094816518)
('hit v', 0.02692343094816518)
('ley v', 0.026897176986827715)
('evangelio n', 0.02655010209778423)
('comunicaciones v', 0.02653649712528046)
('conceptual v', 0.026512362061510093)
('cervantes n', 0.026321623166833615)
('cuota n', 0.026216125254653815)
('hidrológicas n', 0.026216125254653815)
('instalar v', 0.026216125254653815)
('adicionalmente v', 0.026111885775213464)
('habitante n', 0.026111885775213464)
('radiofrecuencia n', 0.026111885775213464)
('atentamente v', 0.02592960162152532)
('basado a', 0.02592960162152532)
('castiga n', 0.02592960162152532)
('chapoy v', 0.02592960162152532)
('depreciación n', 0.02592960162152532)
('deudores v', 0.02592960162152532)
('distancia n', 0.02592960162152532)
('húngaro n', 0.02592960162152532)
('legislativo n', 0.02592960162152532)
('marzo w', 0.02592960162152532)
('mes w', 0.02592960162152532)
('micrófono n', 0.02592960162152532)
('negativa n', 0.02592960162152532)
('ortiz v', 0.02592960162152532)
('pauta n', 0.02592960162152532)
('lucha n', 0.025907083509052447)
('avanzar v', 0.025789818384225203)
('acompañado a', 0.02558431854844454)
('intención n', 0.02558431854844454)
('pgr n', 0.02558431854844454)
('reporte v', 0.02558431854844454)
('responsable n', 0.02558431854844454)
('responsables n', 0.02558431854844454)
('luis n', 0.02554710497449471)
('coahuila n', 0.02538365412834048)
('biper v', 0.02528507645835454)
('jeter v', 0.025123302075452107)
('buscatel v', 0.02499609466528899)
('controlado a', 0.02499609466528899)
('específicamente v', 0.02499609466528899)
('sanción n', 0.02499609466528899)
('solana n', 0.02499609466528899)
('despojo n', 0.02487080016869035)
('escena n', 0.02487080016869035)
('indicador n', 0.02487080016869035)
('injustificada n', 0.02487080016869035)
('luna n', 0.02487080016869035)
('martínez v', 0.02487080016869035)
('readaptación v', 0.02487080016869035)
('soberano a', 0.02487080016869035)
('equilibrio n', 0.024446662853395)
('réditos n', 0.024446662853395)
('castellano n', 0.024425432573356217)
('excluir v', 0.024387826034388233)
('financiera n', 0.024191699543388467)
('samuel v', 0.024185193701012346)
('castillo n', 0.024093098277330294)
('bosque v', 0.02393193862059127)
('destrabar v', 0.02393193862059127)
('ministerio n', 0.02393193862059127)
('curi v', 0.023686476351133665)
('c v', 0.02361908936863677)
('asesor n', 0.023500697197692117)
('dependencia n', 0.023500697197692117)
('empujar v', 0.023500697197692117)
('publicidad n', 0.023500697197692117)
('sugerir v', 0.023500697197692117)
('yanquis n', 0.02331819696345202)
('concepto n', 0.023217390766705037)
('alguien p', 0.023091958240294166)
('macroeconómicas n', 0.023091958240294166)
('ramos v', 0.023091958240294166)
('urbano n', 0.023091958240294166)
('aval v', 0.022993062889751663)
('diputado n', 0.022993062889751663)
('esperada a', 0.022993062889751663)
('incurrido n', 0.022993062889751663)
('peñaloza n', 0.022749374798898016)
('agencia n', 0.022703830459324992)
('existencia n', 0.022703830459324992)
('jerarquía n', 0.022703830459324992)
('puerta n', 0.022703830459324992)
('hacienda n', 0.022563248114080423)
('nominal v', 0.022563248114080423)
('fielder v', 0.02222024717691572)
('abastecimiento n', 0.02215666980146639)
('abogar v', 0.02215666980146639)
('acercamiento n', 0.02215666980146639)
('acontecimiento n', 0.02215666980146639)
('acordar v', 0.02215666980146639)
('acreedor n', 0.02215666980146639)
('actualidad n', 0.02215666980146639)
('adr v', 0.02215666980146639)
('agricultura n', 0.02215666980146639)
('arranque n', 0.02215666980146639)
('asistir v', 0.02215666980146639)
('atrapa n', 0.02215666980146639)
('atraso n', 0.02215666980146639)
('auditoría n', 0.02215666980146639)
('avila n', 0.02215666980146639)
('bancada n', 0.02215666980146639)
('bancaria n', 0.02215666980146639)
('bandera n', 0.02215666980146639)
('banquero n', 0.02215666980146639)
('básica n', 0.02215666980146639)
('cable n', 0.02215666980146639)
('captura n', 0.02215666980146639)
('carcajada n', 0.02215666980146639)
('casar v', 0.02215666980146639)
('cero n', 0.02215666980146639)
('colima n', 0.02215666980146639)
('comparado a', 0.02215666980146639)
('concluya n', 0.02215666980146639)
('considerado a', 0.02215666980146639)
('convincente a', 0.02215666980146639)
('corporaciones v', 0.02215666980146639)
('crisis v', 0.02215666980146639)
('criticar v', 0.02215666980146639)
('desalentar v', 0.02215666980146639)
('digital a', 0.02215666980146639)
('divino a', 0.02215666980146639)
('ecuación v', 0.02215666980146639)
('efectuada n', 0.02215666980146639)
('ejidal v', 0.02215666980146639)
('emitido a', 0.02215666980146639)
('empresario n', 0.02215666980146639)
('encarnación n', 0.02215666980146639)
('enteramente v', 0.02215666980146639)
('enésima n', 0.02215666980146639)
('escapar v', 0.02215666980146639)
('escenario n', 0.02215666980146639)
('estatal v', 0.02215666980146639)
('formal a', 0.02215666980146639)
('frase n', 0.02215666980146639)
('frecuentemente r', 0.02215666980146639)
('globito n', 0.02215666980146639)
('gozar v', 0.02215666980146639)
('génesis v', 0.02215666980146639)
('herido n', 0.02215666980146639)
('ilegales v', 0.02215666980146639)
('implicado n', 0.02215666980146639)
('importado n', 0.02215666980146639)
('inclusive r', 0.02215666980146639)
('inconstitucional v', 0.02215666980146639)
('independientemente v', 0.02215666980146639)
('indispensable a', 0.02215666980146639)
('interesado a', 0.02215666980146639)
('kosygin v', 0.02215666980146639)
('labastida n', 0.02215666980146639)
('lajous v', 0.02215666980146639)
('lógicamente r', 0.02215666980146639)
('manipulación n', 0.02215666980146639)
('mario n', 0.02215666980146639)
('martes w', 0.02215666980146639)
('material n', 0.02215666980146639)
('materialmente v', 0.02215666980146639)
('media d', 0.02215666980146639)
('militar n', 0.02215666980146639)
('méndez n', 0.02215666980146639)
('operador n', 0.02215666980146639)
('opositor n', 0.02215666980146639)
('pekín n', 0.02215666980146639)
('pensamos n', 0.02215666980146639)
('performance v', 0.02215666980146639)
('persistir v', 0.02215666980146639)
('personaje n', 0.02215666980146639)
('pertinencia n', 0.02215666980146639)
('plato n', 0.02215666980146639)
('poseer v', 0.02215666980146639)
('precedente n', 0.02215666980146639)
('proveniente a', 0.02215666980146639)
('pública n', 0.02215666980146639)
('rebasado a', 0.02215666980146639)
('rechazada a', 0.02215666980146639)
('rectificar v', 0.02215666980146639)
('reestructuración n', 0.02215666980146639)
('renglones v', 0.02215666980146639)
('rescatar v', 0.02215666980146639)
('reunir v', 0.02215666980146639)
('revisión n', 0.02215666980146639)
('revolucionario n', 0.02215666980146639)
('rodríguez v', 0.02215666980146639)
('sección v', 0.02215666980146639)
('secundaria n', 0.02215666980146639)
('sentir v', 0.02215666980146639)
('sesgada n', 0.02215666980146639)
